Gross_National_Income,Industry_growth_rate,Inflation_rate,Population,GDP_Per_Capita,Trade_Rate
24507230930.0,2.0,3.0,1317997.0,19056.0,1.0
25876006877.0,3.0,-0.0,1314545.0,20261.0,1.0
22387751107.0,0.0,-0.0,1315407.0,17402.0,1.0
23537298482.0,6.0,0.0,1315790.0,18295.0,1.0
26262150182.0,6.0,3.0,1317384.0,20438.0,1.0
29976050227.0,5.0,3.0,1321977.0,23166.0,1.0
30681549838.0,3.0,2.0,1326898.0,23582.0,1.0
30896975845.0,-1.0,-0.0,1329522.0,23565.0,1.0
36275709776.0,7.0,5.0,1330932.0,27698.0,1.0
36987912195.0,-5.0,19.0,1348840.0,28114.0,1.0
39377296254.0,-10.0,9.0,1366188.0,29824.0,1.0
3504876409.0,-3.0,7.0,1094886.0,3270.0,1.0
4212614315.0,9.0,5.0,1099920.0,4036.0,1.0
4528146052.0,1.0,6.0,1105371.0,4361.0,1.0
4571223253.0,5.0,9.0,1111444.0,4397.0,1.0
4400179046.0,4.0,6.0,1118319.0,4111.0,1.0
4235855029.0,1.0,6.0,1125865.0,3929.0,1.0
3903725442.0,-1.0,5.0,1133936.0,3583.0,1.0
3610865372.0,2.0,8.0,1142524.0,3340.0,1.0
4107866513.0,2.0,6.0,1151390.0,3824.0,1.0
4346320987.0,-0.0,5.0,1160428.0,4021.0,1.0
4013374462.0,6.0,3.0,1169613.0,3843.0,1.0
3595523943.0,-10.0,4.0,1180655.0,3373.0,1.0
4488321922.0,18.0,5.0,1192271.0,4069.0,1.0
5167691727.0,-0.0,6.0,1201670.0,3987.0,1.0
4289384744.0,2.0,7.0,1210822.0,3797.0,1.0
32395738209.0,10.0,8.0,86755585.0,374.0,1.0
29825574928.0,11.0,8.0,89237791.0,335.0,1.0
31883271774.0,15.0,33.0,91817929.0,348.0,1.0
43214529006.0,20.0,24.0,94451280.0,459.0,0.0
47541495176.0,24.0,7.0,97084366.0,491.0,0.0
55459432981.0,17.0,7.0,99746766.0,558.0,0.0
64326828328.0,20.0,10.0,102471895.0,630.0,0.0
74054063837.0,24.0,7.0,105293228.0,706.0,0.0
81285285938.0,21.0,11.0,108197950.0,756.0,0.0
83891882898.0,13.0,14.0,111129438.0,758.0,0.0
95323016754.0,13.0,16.0,114120594.0,840.0,0.0
107045139886.0,10.0,20.0,117190911.0,919.0,0.0
110688250515.0,7.0,27.0,120283026.0,925.0,0.0
126199025535.0,5.0,34.0,123379924.0,1028.0,0.0
163284493254.0,7.0,30.0,126527060.0,1294.0,0.0
2244189233.0,7.0,29.0,48429.0,47411.0,1.0
2362041758.0,6.0,27.0,48410.0,48168.0,1.0
2640968635.0,6.0,25.0,48386.0,51786.0,1.0
2553433109.0,5.0,23.0,48392.0,50157.0,1.0
2836986264.0,5.0,22.0,48418.0,55560.0,1.0
3018921982.0,5.0,20.0,48465.0,60126.0,1.0
2643571024.0,4.0,18.0,48816.0,52727.0,1.0
2915942112.0,4.0,17.0,49500.0,56834.0,1.0
3080225592.0,4.0,15.0,50230.0,59328.0,1.0
3279611961.0,3.0,13.0,50955.0,62577.0,1.0
3360023702.0,3.0,12.0,51681.0,63204.0,1.0
3355654225.0,3.0,10.0,52415.0,62235.0,1.0
3746775348.0,2.0,8.0,52889.0,69108.0,1.0
3656817999.0,2.0,7.0,53090.0,66979.0,1.0
3257994468.0,1.0,5.0,53270.0,35082.0,1.0
2859170936.0,1.0,3.0,901383.0,3185.0,1.0
3042538815.0,7.0,4.0,905169.0,3469.0,1.0
3663305384.0,-10.0,7.0,908355.0,4161.0,1.0
3825371293.0,-2.0,3.0,911059.0,4360.0,1.0
4108022908.0,4.0,3.0,913453.0,4587.0,1.0
4631708776.0,14.0,1.0,915560.0,5305.0,1.0
4398111345.0,7.0,1.0,917200.0,5105.0,1.0
4658241005.0,7.0,4.0,918371.0,5368.0,1.0
4930366665.0,4.0,3.0,919019.0,5825.0,1.0
5221596259.0,5.0,4.0,918996.0,6073.0,1.0
4993717625.0,-1.0,2.0,918465.0,5928.0,1.0
4151389775.0,-10.0,-3.0,920422.0,4816.0,1.0
4054721720.0,-7.0,0.0,924610.0,4656.0,0.0
4715148902.0,6.0,5.0,929766.0,5356.0,1.0
5113251324.0,15.0,2.0,936375.0,5868.0,1.0
256645544755.0,-18.0,-0.0,5338871.0,47481.0,1.0
252651105183.0,8.0,1.0,5363352.0,46505.0,1.0
276659458249.0,0.0,3.0,5388272.0,51149.0,1.0
259497761579.0,-8.0,3.0,5413971.0,47708.0,1.0
272476696925.0,-1.0,1.0,5438972.0,49892.0,1.0
277614151896.0,-1.0,1.0,5461512.0,50327.0,1.0
236841059684.0,1.0,-0.0,5479531.0,42802.0,1.0
241867185381.0,4.0,0.0,5495303.0,43814.0,1.0
255775633889.0,6.0,1.0,5508214.0,46412.0,1.0
276815737098.0,-2.0,1.0,5515525.0,49988.0,1.0
269899706941.0,1.0,1.0,5521606.0,48630.0,1.0
276322367069.0,-1.0,0.0,5529543.0,49170.0,1.0
301103210880.0,-0.0,2.0,5541017.0,53505.0,1.0
284510574953.0,-1.0,7.0,5556106.0,50735.0,1.0
299653055994.0,-3.0,6.0,5584264.0,53756.0,1.0
2763004002090.0,-6.0,0.0,64710879.0,41738.0,1.0
2706418757800.0,0.0,2.0,65030575.0,40676.0,1.0
2941328117344.0,1.0,2.0,65345233.0,43846.0,1.0
2742349300400.0,-1.0,2.0,65662240.0,40871.0,1.0
2874861573221.0,1.0,1.0,66002289.0,42603.0,1.0
2917864654134.0,-0.0,1.0,66312067.0,43069.0,1.0
2491864986671.0,0.0,0.0,66548272.0,36653.0,1.0
2525276585700.0,-0.0,0.0,66724104.0,37063.0,1.0
2653805221561.0,1.0,1.0,66918020.0,38781.0,1.0
2855661376339.0,2.0,2.0,67158348.0,41558.0,1.0
2787416524620.0,2.0,1.0,67388001.0,40495.0,1.0
2667982790344.0,-10.0,0.0,67571107.0,39180.0,1.0
3024516531074.0,5.0,2.0,67764304.0,43671.0,1.0
2828314888998.0,-1.0,5.0,67971311.0,40886.0,1.0
3078891305966.0,1.0,5.0,68170228.0,44461.0,1.0
2887131615664.0,0.0,5.0,282283.0,23326.0,0.0
2695371925362.0,0.0,5.0,283788.0,21448.0,0.0
2503612235060.0,-0.0,4.0,285265.0,21748.0,0.0
2311852544759.0,-0.0,4.0,286584.0,19865.0,0.0
2120092854457.0,-1.0,4.0,288032.0,20942.0,0.0
1928333164155.0,-1.0,4.0,289873.0,21223.0,1.0
1736573473853.0,-1.0,4.0,291787.0,18253.0,1.0
1544813783551.0,-1.0,3.0,293541.0,18727.0,1.0
1353054093249.0,-2.0,3.0,295450.0,19744.0,1.0
1161294402947.0,-2.0,3.0,297606.0,20615.0,0.0
969534712646.0,-2.0,3.0,299717.0,20093.0,0.0
777775022344.0,-3.0,3.0,301920.0,19186.0,0.0
586015332042.0,-3.0,2.0,304032.0,20230.0,0.0
394255641740.0,-3.0,2.0,306279.0,18985.0,0.0
202495951438.0,-3.0,2.0,308872.0,13155.0,1.0
10736261136.0,-4.0,2.0,1653542.0,7326.0,2.0
12484464819.0,13.0,1.0,1711105.0,8400.0,2.0
15711223534.0,8.0,1.0,1772500.0,10274.0,2.0
15456970451.0,-0.0,3.0,1836705.0,9349.0,2.0
15890971279.0,2.0,1.0,1902226.0,9250.0,2.0
17256249273.0,1.0,5.0,1966855.0,9255.0,2.0
13188718896.0,2.0,-0.0,2028517.0,7090.0,2.0
12934874985.0,-0.0,2.0,2086206.0,6722.0,2.0
13985728543.0,-7.0,3.0,2140215.0,6976.0,2.0
15754973532.0,-1.0,5.0,2192012.0,7695.0,2.0
15511133836.0,7.0,2.0,2242785.0,7524.0,2.0
14503352838.0,-2.0,1.0,2292573.0,6680.0,2.0
17052331402.0,3.0,1.0,2341179.0,8636.0,3.0
19032454432.0,3.0,4.0,2388992.0,8820.0,4.0
18421276702.0,3.0,4.0,2436566.0,8420.0,3.0
1422149144.0,-1.0,5.0,1878119.0,772.0,1.0
1513388695.0,3.0,5.0,1937275.0,797.0,1.0
1377826168.0,4.0,5.0,1998212.0,705.0,1.0
1385745351.0,5.0,4.0,2061014.0,687.0,1.0
1345939442.0,4.0,6.0,2124869.0,647.0,1.0
1200491695.0,10.0,6.0,2189019.0,562.0,1.0
1345126615.0,23.0,7.0,2253133.0,612.0,1.0
1456754211.0,19.0,7.0,2317206.0,641.0,1.0
1476610319.0,-4.0,8.0,2381182.0,632.0,0.0
1641472105.0,2.0,7.0,2444916.0,683.0,1.0
1783609669.0,15.0,7.0,2508883.0,723.0,1.0
1785259980.0,8.0,6.0,2573995.0,704.0,0.0
1963778534.0,3.0,7.0,2639916.0,763.0,0.0
2143987355.0,3.0,12.0,2705992.0,804.0,0.0
2309304157.0,7.0,17.0,2773168.0,844.0,0.0
10723319727.0,-4.0,2.0,3814419.0,2823.0,1.0
12209869879.0,-6.0,7.0,3786695.0,3282.0,1.0
15049331839.0,11.0,9.0,3756441.0,4120.0,1.0
16722078803.0,8.0,-1.0,3728874.0,4531.0,1.0
17200885803.0,2.0,-1.0,3717668.0,4712.0,1.0
17737747152.0,7.0,3.0,3719414.0,4830.0,1.0
14880351882.0,8.0,4.0,3725276.0,4087.0,1.0
14744998637.0,9.0,2.0,3727505.0,4143.0,1.0
15681941286.0,10.0,6.0,3728004.0,4419.0,1.0
17228317459.0,-0.0,3.0,3726549.0,4804.0,1.0
16841958712.0,1.0,5.0,3720161.0,4741.0,1.0
15254265042.0,-3.0,5.0,3722716.0,4301.0,1.0
17678574249.0,1.0,10.0,3708610.0,5084.0,1.0
23246873363.0,15.0,12.0,3712502.0,6730.0,1.0
28505436204.0,6.0,2.0,3760365.0,8120.0,1.0
3488175094524.0,-13.0,0.0,81902307.0,41650.0,1.0
3467862685333.0,15.0,1.0,81776930.0,41572.0,1.0
3845325104621.0,5.0,2.0,80274983.0,46706.0,1.0
3611772218602.0,-0.0,2.0,80425823.0,43856.0,1.0
3820263805784.0,-1.0,2.0,80645605.0,46299.0,1.0
3967012279025.0,4.0,1.0,80982500.0,48024.0,1.0
3434101056828.0,1.0,1.0,81686611.0,41103.0,1.0
3555930677612.0,4.0,0.0,82348669.0,42136.0,1.0
3778789183700.0,3.0,2.0,82657002.0,44653.0,1.0
4108434453702.0,1.0,2.0,82905782.0,47939.0,1.0
4034728306596.0,-1.0,1.0,83092962.0,46805.0,1.0
3998734917351.0,-6.0,0.0,83160871.0,46749.0,1.0
4443312883198.0,5.0,3.0,83196078.0,51427.0,1.0
4241258694942.0,-1.0,7.0,83797985.0,48718.0,1.0
4634489258967.0,-2.0,6.0,84482267.0,52746.0,1.0
25954434873.0,4.0,19.0,24950762.0,1044.0,1.0
31663500965.0,7.0,11.0,25574719.0,1259.0,1.0
38113676482.0,42.0,9.0,26205941.0,1501.0,1.0
39175664473.0,11.0,11.0,26858762.0,1537.0,1.0
61074141772.0,5.0,12.0,27525597.0,2282.0,1.0
51920567774.0,1.0,15.0,28196358.0,1943.0,1.0
47920547875.0,1.0,17.0,28870939.0,1711.0,1.0
53961346503.0,4.0,17.0,29554303.0,1900.0,1.0
57431261825.0,16.0,12.0,30222262.0,1999.0,1.0
64269886148.0,11.0,8.0,30870641.0,2180.0,1.0
65527721243.0,6.0,7.0,31522290.0,2168.0,1.0
70776522597.0,-2.0,10.0,32180401.0,2177.0,1.0
77088309093.0,-0.0,10.0,32833031.0,2422.0,1.0
72989253312.0,1.0,31.0,33475870.0,2218.0,1.0
75420369958.0,-1.0,38.0,34121985.0,2238.0,1.0
90953725201.0,-1.0,36.0,30819.0,3963.0,1.0
106487080443.0,-1.0,33.0,31262.0,5687.0,1.0
122020435686.0,-1.0,31.0,31701.0,7411.0,1.0
137553790929.0,-1.0,29.0,32160.0,9136.0,1.0
153087146171.0,-1.0,27.0,32411.0,10860.0,1.0
168620501414.0,-1.0,24.0,32452.0,12585.0,1.0
184153856656.0,-1.0,22.0,32520.0,14309.0,1.0
199687211899.0,-1.0,20.0,32565.0,16033.0,1.0
215220567142.0,-1.0,17.0,32602.0,17758.0,1.0
230753922384.0,-1.0,15.0,32648.0,19482.0,1.0
246287277627.0,-1.0,13.0,32685.0,21207.0,1.0
261820632870.0,-1.0,10.0,32709.0,22931.0,1.0
277353988112.0,-1.0,8.0,32669.0,24656.0,1.0
292887343355.0,-1.0,6.0,32649.0,26380.0,1.0
308420698597.0,-1.0,4.0,32688.0,28104.0,1.0
323954053840.0,-0.0,1.0,11107017.0,29829.0,1.0
290552217824.0,-14.0,5.0,11121341.0,26717.0,1.0
275151260813.0,-12.0,3.0,11104899.0,25484.0,1.0
244054444999.0,-6.0,2.0,11045011.0,21913.0,1.0
238898896582.0,-6.0,-1.0,10965211.0,21788.0,1.0
236986597190.0,-6.0,-1.0,10892413.0,21617.0,1.0
195524237566.0,-1.0,-2.0,10820883.0,18084.0,1.0
192207306614.0,2.0,-1.0,10775971.0,17924.0,1.0
198842523409.0,-2.0,1.0,10754679.0,18582.0,1.0
209711639142.0,4.0,1.0,10732882.0,19757.0,1.0
203407936305.0,1.0,0.0,10721582.0,19144.0,1.0
187724248007.0,-0.0,-1.0,10698599.0,17617.0,1.0
213013301590.0,12.0,1.0,10569207.0,20311.0,1.0
215323644043.0,-3.0,10.0,10426919.0,20867.0,1.0
236451919414.0,2.0,3.0,10361295.0,22990.0,1.0
221717938909.0,-4.0,3.0,56323.0,44919.0,1.0
206983958404.0,3.0,3.0,56905.0,43989.0,0.0
192249977899.0,3.0,3.0,56890.0,47187.0,0.0
177515997394.0,8.0,3.0,56810.0,45937.0,1.0
162782016889.0,-2.0,2.0,56483.0,47535.0,1.0
148048036384.0,8.0,2.0,56295.0,50485.0,1.0
133314055879.0,6.0,2.0,56114.0,44536.0,1.0
118580075374.0,10.0,2.0,56186.0,48182.0,1.0
103846094869.0,-12.0,1.0,56172.0,50766.0,1.0
89112114363.0,-1.0,1.0,56023.0,54545.0,1.0
74378133858.0,6.0,1.0,56225.0,53309.0,1.0
59644153353.0,11.0,1.0,56367.0,54693.0,1.0
44910172848.0,-11.0,0.0,56653.0,57116.0,1.0
30176192343.0,-14.0,0.0,56661.0,40348.0,1.0
15442211838.0,-16.0,-0.0,56865.0,23579.0,1.0
708231333.0,-19.0,-0.0,113249.0,6810.0,1.0
731135630.0,-1.0,3.0,114039.0,6761.0,1.0
746883222.0,-6.0,3.0,114918.0,6776.0,1.0
765599963.0,-9.0,2.0,115912.0,6901.0,1.0
816932778.0,11.0,-0.0,116945.0,7205.0,1.0
828796296.0,-2.0,-1.0,117972.0,7726.0,1.0
880607407.0,5.0,-1.0,118980.0,8380.0,1.0
965140741.0,8.0,2.0,119966.0,8850.0,0.0
1005085185.0,15.0,1.0,120921.0,9309.0,0.0
1053114815.0,10.0,1.0,121838.0,9574.0,0.0
1092085185.0,-1.0,1.0,122724.0,9888.0,0.0
972011111.0,-15.0,-1.0,123663.0,8438.0,0.0
1024000000.0,15.0,1.0,124610.0,9011.0,0.0
1143677778.0,17.0,3.0,125438.0,9762.0,0.0
1237434236.0,-4.0,3.0,126183.0,10464.0,0.0
3434897608.0,-4.0,3.0,164580.0,29335.0,0.0
5632360979.0,-4.0,3.0,164905.0,30011.0,0.0
7829824351.0,-4.0,3.0,165649.0,30088.0,0.0
10027287723.0,-4.0,2.0,166392.0,31642.0,0.0
12224751095.0,-4.0,2.0,167054.0,32319.0,0.0
14422214467.0,-4.0,2.0,167543.0,33484.0,0.0
16619677839.0,-4.0,2.0,167978.0,34522.0,0.0
18817141211.0,-3.0,2.0,168346.0,35053.0,0.0
21014604583.0,-3.0,2.0,168606.0,35663.0,0.0
23212067955.0,-3.0,2.0,168678.0,35873.0,0.0
25409531327.0,-3.0,2.0,168624.0,37687.0,0.0
27606994699.0,-3.0,2.0,169231.0,34958.0,0.0
29804458071.0,-3.0,2.0,170534.0,36556.0,0.0
32001921443.0,-3.0,2.0,171774.0,40227.0,0.0
34199384814.0,-3.0,2.0,172952.0,21440.0,0.0
36396848186.0,-3.0,2.0,14000190.0,2652.0,1.0
39642878334.0,0.0,4.0,14259687.0,2853.0,1.0
45572706218.0,4.0,6.0,14521515.0,3228.0,1.0
48568929273.0,1.0,4.0,14781942.0,3355.0,1.0
51760446244.0,3.0,4.0,15043981.0,3523.0,1.0
56335052824.0,7.0,3.0,15306316.0,3780.0,1.0
60699664551.0,3.0,2.0,15567419.0,3995.0,1.0
64628103062.0,2.0,4.0,15827690.0,4173.0,1.0
70152653690.0,2.0,4.0,16087418.0,4454.0,1.0
71826149779.0,3.0,4.0,16346950.0,4486.0,1.0
75768260974.0,4.0,4.0,16604026.0,4648.0,1.0
76311430187.0,-1.0,3.0,16858333.0,4610.0,1.0
83916535995.0,9.0,4.0,17109746.0,5029.0,1.0
93005944379.0,5.0,7.0,17357886.0,5473.0,1.0
100245819854.0,2.0,6.0,17602431.0,5798.0,1.0
6548704517.0,-4.0,5.0,10021323.0,670.0,0.0
6776357833.0,1.0,15.0,10270728.0,667.0,1.0
6651747216.0,1.0,21.0,10527712.0,644.0,1.0
7516065226.0,4.0,15.0,10788692.0,708.0,1.0
7971453881.0,-4.0,12.0,11055430.0,758.0,0.0
8494333643.0,7.0,6.0,11333365.0,775.0,1.0
8650959073.0,-3.0,12.0,11625998.0,756.0,0.0
8446956140.0,19.0,8.0,11930985.0,720.0,0.0
10274041365.0,24.0,9.0,12240789.0,843.0,1.0
11448771551.0,11.0,10.0,12554864.0,944.0,1.0
12866865430.0,1.0,9.0,12877539.0,1044.0,1.0
12718854510.0,9.0,11.0,13205153.0,1074.0,1.0
13828314339.0,3.0,13.0,13531906.0,1189.0,1.0
18675229260.0,5.0,10.0,13859341.0,1515.0,1.0
21019281947.0,11.0,8.0,14190612.0,1664.0,1.0
879057739.0,7.0,-2.0,1527196.0,583.0,0.0
937792525.0,13.0,3.0,1567220.0,600.0,0.0
1138565679.0,-6.0,5.0,1609017.0,719.0,1.0
1016379261.0,-3.0,2.0,1652717.0,635.0,0.0
1101660822.0,12.0,1.0,1697753.0,654.0,0.0
1172586040.0,11.0,-2.0,1743309.0,651.0,1.0
1177955665.0,-6.0,1.0,1788919.0,644.0,1.0
1262696604.0,1.0,2.0,1834552.0,679.0,1.0
1484444605.0,8.0,2.0,1879826.0,782.0,1.0
1502990771.0,33.0,0.0,1924955.0,807.0,1.0
1513007437.0,-3.0,0.0,1970457.0,754.0,1.0
1545911996.0,1.0,1.0,2015828.0,754.0,1.0
1741535218.0,6.0,2.0,2060721.0,837.0,1.0
1739547748.0,5.0,9.0,2105566.0,814.0,1.0
1993584685.0,4.0,6.0,2150842.0,914.0,1.0
3148777420.0,2.0,3.0,751258.0,4214.0,1.0
3445692394.0,3.0,4.0,747932.0,4590.0,1.0
3682055317.0,9.0,5.0,744230.0,4960.0,1.0
4087055581.0,5.0,2.0,743966.0,5461.0,1.0
4196300929.0,7.0,2.0,747420.0,5576.0,1.0
4154360152.0,-6.0,1.0,751115.0,5495.0,1.0
4304540194.0,4.0,-1.0,755031.0,5668.0,1.0
4478097337.0,21.0,1.0,759087.0,5905.0,0.0
4736674334.0,-3.0,2.0,763252.0,6221.0,0.0
4759936998.0,3.0,1.0,785514.0,6095.0,0.0
5127160192.0,9.0,2.0,798753.0,6477.0,0.0
5312756595.0,163.0,1.0,797202.0,6863.0,0.0
7599362110.0,34.0,5.0,804567.0,9995.0,0.0
13376488489.0,99.0,6.0,808726.0,18199.0,0.0
15206302158.0,53.0,3.0,813834.0,20626.0,0.0
11609798908.0,8.0,0.0,9730638.0,1192.0,0.0
11881595333.0,-12.0,5.0,9842880.0,1205.0,0.0
13046543752.0,11.0,6.0,9954312.0,1307.0,0.0
13763468551.0,2.0,5.0,10108539.0,1356.0,0.0
14934015430.0,5.0,5.0,10261206.0,1452.0,0.0
15195978881.0,7.0,3.0,10412740.0,1455.0,0.0
14890262234.0,5.0,7.0,10563757.0,1406.0,0.0
14117174028.0,1.0,12.0,10713849.0,1313.0,0.0
15151864668.0,1.0,11.0,10863543.0,1389.0,0.0
16454143147.0,1.0,12.0,11012421.0,1490.0,0.0
15065747026.0,-9.0,19.0,11160438.0,1345.0,0.0
14536821917.0,-5.0,23.0,11306801.0,1283.0,0.0
20900827153.0,-2.0,17.0,11447569.0,1824.0,0.0
20277253098.0,-0.0,34.0,11584996.0,1748.0,0.0
19855138997.0,-4.0,37.0,11724763.0,1693.0,0.0
14298648856.0,-8.0,5.0,8277302.0,1762.0,1.0
15110478378.0,3.0,5.0,8450933.0,1874.0,1.0
16768716966.0,4.0,7.0,8622504.0,2054.0,1.0
17246974067.0,2.0,5.0,8792367.0,2107.0,1.0
17196025367.0,2.0,5.0,8960657.0,2065.0,1.0
18168820190.0,1.0,6.0,9127846.0,2164.0,1.0
19549522845.0,4.0,3.0,9294505.0,2257.0,1.0
20198525791.0,4.0,3.0,9460798.0,2296.0,1.0
21719792887.0,5.0,4.0,9626842.0,2403.0,1.0
22173255705.0,4.0,4.0,9792850.0,2458.0,1.0
22895236636.0,2.0,4.0,9958829.0,2499.0,1.0
21695036275.0,-15.0,3.0,10121763.0,2307.0,1.0
25771440694.0,20.0,4.0,10278345.0,2738.0,1.0
28961571884.0,7.0,9.0,10432860.0,3012.0,1.0
31872841684.0,-2.0,7.0,10593798.0,3247.0,1.0
220467249331.0,1.0,1.0,6972800.0,30698.0,1.0
233477797555.0,-5.0,2.0,7024200.0,32550.0,1.0
255300102775.0,8.0,5.0,7071600.0,35142.0,1.0
266426366710.0,9.0,4.0,7150100.0,36731.0,1.0
280921093347.0,4.0,4.0,7178900.0,38404.0,1.0
297470635793.0,1.0,4.0,7229500.0,40315.0,1.0
315110265424.0,7.0,3.0,7291300.0,42432.0,1.0
328924087732.0,2.0,2.0,7336600.0,43734.0,1.0
356100574860.0,3.0,1.0,7393200.0,46160.0,1.0
378930152453.0,-1.0,2.0,7452600.0,48538.0,1.0
381415346793.0,2.0,3.0,7507900.0,48359.0,1.0
365064198422.0,-6.0,0.0,7481000.0,46109.0,1.0
394520310038.0,-11.0,2.0,7413100.0,49771.0,1.0
382417256034.0,5.0,2.0,7346100.0,48828.0,1.0
416242091054.0,-4.0,2.0,7536100.0,50697.0,1.0
125364104384.0,-13.0,4.0,10022650.0,13077.0,1.0
125954223289.0,4.0,5.0,10000023.0,13218.0,1.0
135068573276.0,-0.0,4.0,9971727.0,14234.0,1.0
123360599722.0,-2.0,6.0,9920362.0,12985.0,1.0
131737629361.0,-1.0,2.0,9893082.0,13715.0,1.0
134668476150.0,7.0,-0.0,9866468.0,14294.0,1.0
119182529781.0,8.0,-0.0,9843028.0,12717.0,1.0
125141112045.0,-0.0,0.0,9814023.0,13105.0,1.0
137321995627.0,4.0,2.0,9787966.0,14621.0,1.0
154276621414.0,4.0,3.0,9775564.0,16425.0,1.0
159691089245.0,5.0,3.0,9771141.0,16786.0,1.0
153532999275.0,-8.0,3.0,9750149.0,16132.0,1.0
176321181849.0,7.0,5.0,9709891.0,18755.0,1.0
171906025966.0,2.0,15.0,9643048.0,18356.0,1.0
206408037795.0,-5.0,17.0,9589872.0,22147.0,1.0
10996203445.0,-17.0,12.0,318499.0,41301.0,1.0
11655447395.0,-2.0,5.0,318041.0,43237.0,1.0
13450225651.0,3.0,4.0,319014.0,47715.0,1.0
13461900236.0,3.0,5.0,320716.0,45996.0,1.0
16010321394.0,6.0,4.0,323764.0,49805.0,1.0
17641035407.0,4.0,2.0,327386.0,54577.0,1.0
17486094485.0,5.0,2.0,330815.0,52952.0,1.0
21200175323.0,6.0,2.0,335439.0,61988.0,1.0
24848957647.0,5.0,2.0,343400.0,72010.0,1.0
26701147668.0,5.0,3.0,352721.0,74452.0,1.0
25374511608.0,-1.0,3.0,360563.0,68452.0,1.0
22344770005.0,-3.0,3.0,366463.0,59024.0,1.0
25833069095.0,7.0,4.0,372520.0,69252.0,1.0
28588333838.0,8.0,8.0,382003.0,75135.0,1.0
31707527807.0,3.0,9.0,393600.0,78811.0,1.0
1333878515186.0,9.0,11.0,1223640160.0,1097.0,1.0
1657660502177.0,8.0,12.0,1240613620.0,1351.0,1.0
1807020595448.0,4.0,9.0,1257621191.0,1450.0,1.0
1806177396651.0,3.0,9.0,1274487215.0,1434.0,1.0
1833600950823.0,4.0,10.0,1291132063.0,1438.0,1.0
2015014420952.0,7.0,7.0,1307246509.0,1560.0,1.0
2079182865638.0,10.0,5.0,1322866505.0,1590.0,1.0
2268496715259.0,8.0,5.0,1338636340.0,1714.0,1.0
2622801076651.0,6.0,3.0,1354195680.0,1958.0,1.0
2673994276923.0,5.0,4.0,1369003306.0,1974.0,1.0
2808367623254.0,-1.0,4.0,1383112050.0,2050.0,1.0
2638922006729.0,-0.0,7.0,1396387127.0,1916.0,1.0
3129982849042.0,12.0,5.0,1407563842.0,2250.0,1.0
3307391497374.0,2.0,7.0,1417173173.0,2366.0,1.0
3497821553935.0,9.0,6.0,1428627663.0,2485.0,1.0
520694549000.0,4.0,4.0,240981299.0,2239.0,1.0
734988311299.0,5.0,5.0,244016173.0,3094.0,1.0
868239118625.0,6.0,5.0,247099697.0,3614.0,1.0
891961469644.0,5.0,4.0,250222695.0,3668.0,1.0
885249528976.0,4.0,6.0,253275918.0,3603.0,1.0
860946502355.0,4.0,6.0,256229761.0,3477.0,1.0
832298853313.0,3.0,6.0,259091970.0,3323.0,1.0
902045435884.0,4.0,4.0,261850182.0,3559.0,1.0
983437956184.0,4.0,4.0,264498852.0,3840.0,1.0
1011212626783.0,4.0,3.0,267066843.0,3903.0,1.0
1085078650139.0,4.0,3.0,269582878.0,4151.0,1.0
1029975056922.0,-3.0,2.0,271857970.0,3896.0,1.0
1154297486862.0,3.0,2.0,273753191.0,4334.0,1.0
1282833043169.0,4.0,4.0,275501339.0,4788.0,1.0
1335866354418.0,5.0,4.0,277534122.0,4941.0,1.0
416274638567.0,-1.0,14.0,74322685.0,5603.0,1.0
486886674335.0,6.0,10.0,75373855.0,6459.0,1.0
626597892199.0,2.0,26.0,76342971.0,8202.0,2.0
648244556820.0,-13.0,27.0,77324451.0,8329.0,1.0
495918620541.0,-6.0,37.0,78458928.0,6281.0,1.0
462752546063.0,4.0,17.0,79961672.0,5758.0,1.0
408517212107.0,-5.0,12.0,81790841.0,4991.0,1.0
458482952777.0,17.0,7.0,83306231.0,5497.0,1.0
487226042436.0,2.0,8.0,84505076.0,5759.0,1.0
331410619456.0,-8.0,18.0,85617562.0,3851.0,1.0
283702103193.0,-11.0,40.0,86564202.0,3277.0,1.0
239332303844.0,8.0,31.0,87290193.0,2746.0,1.0
358978028679.0,3.0,43.0,87923432.0,4084.0,1.0
412780273203.0,7.0,43.0,88550570.0,4668.0,1.0
401036252253.0,9.0,45.0,89172767.0,4503.0,1.0
114752680326.0,3.0,7.0,30289040.0,3686.0,1.0
140109922650.0,5.0,3.0,31264875.0,4430.0,1.0
185512264444.0,7.0,6.0,32378061.0,5737.0,2.0
219061676130.0,16.0,6.0,33864447.0,6438.0,2.0
233577245129.0,6.0,2.0,35481800.0,6613.0,1.0
227112056175.0,2.0,2.0,36746488.0,6216.0,1.0
165257898274.0,12.0,1.0,37757813.0,4417.0,1.0
165182357748.0,21.0,1.0,38697943.0,4309.0,1.0
185776960051.0,-4.0,0.0,39621162.0,4725.0,1.0
225613469034.0,-2.0,0.0,40590700.0,5601.0,2.0
232469897800.0,7.0,-0.0,41563520.0,5621.0,1.0
179091897937.0,-16.0,1.0,42556984.0,4251.0,1.0
207627745713.0,-0.0,6.0,43533592.0,4817.0,2.0
285694140966.0,13.0,5.0,44496122.0,6442.0,1.0
252096682139.0,-6.0,0.0,45504560.0,5512.0,1.0
197524076527.0,-9.0,-4.0,4535375.0,52133.0,1.0
